bin,count
34:36,3
36:19,1
38:02,3
39:45,10
41:28,15
43:11,15
44:54,34
46:37,36
48:20,27
50:03,36
51:46,44
53:29,48
55:12,35
56:55,27
58:38,33
1:00:21,14
1:02:04,17
1:03:47,9
1:05:30,12
1:07:13,5
1:08:56,5
1:10:39,6
1:12:22,2
1:14:05,1
1:15:48,2
1:17:31,0
1:19:14,0
1:20:57,7
# mean=53:29
# median=51:46
# subject=1:03:47
# subject_name=Jeyashree
# note=447 finishers · bin ≈ 1:43
