bin,count
17:18,3
18:08,15
18:58,17
19:48,31
20:38,38
21:28,64
22:18,90
23:08,116
23:58,107
24:48,133
25:38,144
26:28,128
27:18,108
28:08,68
28:58,59
29:48,65
30:38,51
31:28,33
32:18,23
33:08,19
33:58,21
34:48,4
35:38,8
36:28,6
37:18,11
38:08,6
38:58,3
39:48,16
# mean=26:28
# median=25:38
# subject=25:38
# subject_name=Ajay
# note=1387 finishers · bin ≈ 0:50
