bin,count
4:05:07,2
4:20:37,1
4:36:07,2
4:51:37,3
5:07:07,8
5:22:37,6
5:38:07,10
5:53:37,6
6:09:07,5
6:24:37,9
6:40:07,9
6:55:37,5
7:11:07,7
7:26:37,10
7:42:07,8
7:57:37,6
8:13:07,4
8:28:37,6
8:44:07,1
8:59:37,2
9:15:07,3
9:30:37,1
9:46:07,5
10:01:37,3
10:17:07,0
10:32:37,0
10:48:07,1
11:03:37,3
# mean=6:55:37
# median=6:55:37
# subject=11:03:37
# subject_name=Jeyashree
# note=126 finishers · bin ≈ 15:30
