bin,count
2:33:48,4
2:41:18,3
2:48:48,7
2:56:18,12
3:03:48,12
3:11:18,18
3:18:48,16
3:26:18,29
3:33:48,28
3:41:18,38
3:48:48,44
3:56:18,59
4:03:48,48
4:11:18,48
4:18:48,50
4:26:18,49
4:33:48,54
4:41:18,37
4:48:48,28
4:56:18,24
5:03:48,14
5:11:18,21
5:18:48,31
5:26:18,14
5:33:48,11
5:41:18,9
5:48:48,5
5:56:18,12
# mean=4:18:48
# median=4:11:18
# subject=5:56:18
# subject_name=Jeyashree
# note=725 finishers · bin ≈ 7:30
