bin,count
3:41:18,1
3:50:42,1
4:00:06,2
4:09:30,4
4:18:54,6
4:28:18,16
4:37:42,13
4:47:06,13
4:56:30,16
5:05:54,12
5:15:18,15
5:24:42,10
5:34:06,17
5:43:30,8
5:52:54,11
6:02:18,7
6:11:42,7
6:21:06,8
6:30:30,4
6:39:54,4
6:49:18,7
6:58:42,5
7:08:06,1
7:17:30,0
7:26:54,2
7:36:18,0
7:45:42,0
7:55:06,2
# mean=5:24:42
# median=5:15:18
# subject=7:55:06
# subject_name=Jeyashree
# note=192 finishers · bin ≈ 9:24
