bin,count
5:00,37
6:46,4
8:32,9
10:18,8
12:04,0
13:50,1
15:36,2
17:22,10
19:08,8
20:54,9
22:40,2
24:26,4
26:12,0
27:58,2
29:44,0
31:30,0
33:16,3
35:02,5
36:48,4
38:34,1
40:20,3
42:06,2
43:52,3
45:38,4
47:24,2
49:10,4
50:56,2
52:42,3
# mean=20:54
# median=17:22
# subject=20:54
# subject_name=Ajay
# note=132 finishers · bin ≈ 1:46
