bin,count
2:06:35,2
2:10:36,1
2:14:37,3
2:18:38,7
2:22:39,11
2:26:40,16
2:30:41,27
2:34:42,29
2:38:43,37
2:42:44,46
2:46:45,58
2:50:46,58
2:54:47,64
2:58:48,69
3:02:49,62
3:06:50,60
3:10:51,39
3:14:52,39
3:18:53,27
3:22:54,28
3:26:55,27
3:30:56,18
3:34:57,16
3:38:58,9
3:42:59,10
3:47:00,9
3:51:01,8
3:55:02,9
# mean=2:58:48
# median=2:58:48
# subject=3:14:52
# subject_name=Ajay
# note=789 finishers · bin ≈ 4:01
