bin,count
1:10:23,3
1:13:50,2
1:17:17,5
1:20:44,4
1:24:11,10
1:27:38,13
1:31:05,23
1:34:32,21
1:37:59,33
1:41:26,36
1:44:53,42
1:48:20,56
1:51:47,67
1:55:14,52
1:58:41,47
2:02:08,47
2:05:35,40
2:09:02,38
2:12:29,23
2:15:56,20
2:19:23,28
2:22:50,25
2:26:17,11
2:29:44,13
2:33:11,4
2:36:38,7
2:40:05,2
2:43:32,9
# mean=1:55:14
# median=1:55:14
# subject=1:51:47
# subject_name=Ajay
# note=681 finishers · bin ≈ 3:27
