bin,count
2:16:25,4
2:24:25,8
2:32:25,6
2:40:25,15
2:48:25,31
2:56:25,50
3:04:25,60
3:12:25,84
3:20:25,101
3:28:25,178
3:36:25,177
3:44:25,220
3:52:25,233
4:00:25,250
4:08:25,238
4:16:25,201
4:24:25,206
4:32:25,196
4:40:25,204
4:48:25,152
4:56:25,139
5:04:25,102
5:12:25,105
5:20:25,95
5:28:25,52
5:36:25,46
5:44:25,50
5:52:25,70
# mean=4:16:25
# median=4:08:25
# subject=5:52:25
# subject_name=Ajay
# note=3273 finishers · bin ≈ 8:00
