bin,count
1:13:50,3
1:16:38,4
1:19:26,1
1:22:14,5
1:25:02,8
1:27:50,15
1:30:38,9
1:33:26,9
1:36:14,20
1:39:02,18
1:41:50,24
1:44:38,16
1:47:26,22
1:50:14,9
1:53:02,13
1:55:50,26
1:58:38,23
2:01:26,10
2:04:14,10
2:07:02,8
2:09:50,11
2:12:38,9
2:15:26,0
2:18:14,5
2:21:02,4
2:23:50,0
2:26:38,1
2:29:26,3
# mean=1:47:26
# median=1:47:26
# subject=1:58:38
# subject_name=Ajay
# note=286 finishers · bin ≈ 2:48
