bin,count
30:14,2
31:55,5
33:36,3
35:17,13
36:58,19
38:39,45
40:20,88
42:01,137
43:42,204
45:23,190
47:04,226
48:45,240
50:26,218
52:07,241
53:48,225
55:29,182
57:10,133
58:51,136
1:00:32,77
1:02:13,61
1:03:54,47
1:05:35,46
1:07:16,34
1:08:57,23
1:10:38,7
1:12:19,15
1:14:00,8
1:15:41,30
# mean=52:07
# median=50:26
# subject=42:01
# subject_name=Ajay
# note=2655 finishers · bin ≈ 1:41
