bin,count
52:04,1
54:32,1
57:00,2
59:28,7
1:01:56,3
1:04:24,7
1:06:52,5
1:09:20,6
1:11:48,2
1:14:16,5
1:16:44,2
1:19:12,2
1:21:40,0
1:24:08,0
1:26:36,0
1:29:04,2
1:31:32,0
1:34:00,0
1:36:28,0
1:38:56,0
1:41:24,0
1:43:52,0
1:46:20,0
1:48:48,0
1:51:16,0
1:53:44,1
1:56:12,0
1:58:40,1
# mean=1:09:20
# median=1:06:52
# subject=1:16:44
# subject_name=Ajay
# note=47 finishers · bin ≈ 2:28
