bin,count
1:11:55,1
1:14:24,1
1:16:53,1
1:19:22,1
1:21:51,6
1:24:20,6
1:26:49,18
1:29:18,10
1:31:47,3
1:34:16,12
1:36:45,8
1:39:14,7
1:41:43,12
1:44:12,11
1:46:41,12
1:49:10,17
1:51:39,7
1:54:08,9
1:56:37,4
1:59:06,6
2:01:35,4
2:04:04,8
2:06:33,3
2:09:02,8
2:11:31,0
2:14:00,0
2:16:29,2
2:18:58,4
# mean=1:44:12
# median=1:44:12
# note=181 finishers · bin ≈ 2:29
