bin,count
1:46:14,1
1:49:58,1
1:53:42,0
1:57:26,0
2:01:10,1
2:04:54,1
2:08:38,3
2:12:22,2
2:16:06,3
2:19:50,5
2:23:34,7
2:27:18,8
2:31:02,4
2:34:46,10
2:38:30,3
2:42:14,10
2:45:58,5
2:49:42,2
2:53:26,5
2:57:10,2
3:00:54,3
3:04:38,1
3:08:22,1
3:12:06,0
3:15:50,0
3:19:34,0
3:23:18,1
3:27:02,1
# mean=2:34:46
# median=2:34:46
# subject=3:08:22
# subject_name=Ajay
# note=80 finishers · bin ≈ 3:44
