bin,count
3:47:06,2
3:53:52,2
4:00:38,3
4:07:24,4
4:14:10,2
4:20:56,2
4:27:42,10
4:34:28,7
4:41:14,7
4:48:00,13
4:54:46,10
5:01:32,2
5:08:18,6
5:15:04,7
5:21:50,5
5:28:36,0
5:35:22,2
5:42:08,5
5:48:54,1
5:55:40,2
6:02:26,1
6:09:12,0
6:15:58,0
6:22:44,0
6:29:30,0
6:36:16,0
6:43:02,0
6:49:48,1
# mean=4:54:46
# median=4:48:00
# subject=5:35:22
# subject_name=Ajay
# note=94 finishers · bin ≈ 6:46
