bin,count
57:30,2
1:00:06,4
1:02:42,1
1:05:18,7
1:07:54,14
1:10:30,8
1:13:06,22
1:15:42,26
1:18:18,26
1:20:54,21
1:23:30,31
1:26:06,33
1:28:42,30
1:31:18,19
1:33:54,29
1:36:30,19
1:39:06,8
1:41:42,15
1:44:18,9
1:46:54,5
1:49:30,6
1:52:06,0
1:54:42,2
1:57:18,2
1:59:54,3
2:02:30,0
2:05:06,0
2:07:42,5
# mean=1:26:06
# median=1:26:06
# subject=1:26:06
# subject_name=Ajay
# note=347 finishers · bin ≈ 2:36
