bin,count
42:01,1
43:13,2
44:25,2
45:37,4
46:49,10
48:01,12
49:13,18
50:25,15
51:37,16
52:49,9
54:01,20
55:13,14
56:25,20
57:37,8
58:49,17
1:00:01,11
1:01:13,10
1:02:25,5
1:03:37,7
1:04:49,3
1:06:01,7
1:07:13,2
1:08:25,8
1:09:37,2
1:10:49,2
1:12:01,3
1:13:13,1
1:14:25,6
# mean=56:25
# median=55:13
# subject=1:08:25
# subject_name=Ajay
# note=235 finishers · bin ≈ 1:12
