bin,count
2:07:05,12
2:15:40,15
2:24:15,40
2:32:50,119
2:41:25,311
2:50:00,731
2:58:35,975
3:07:10,1495
3:15:45,1856
3:24:20,2966
3:32:55,2915
3:41:30,3759
3:50:05,4681
3:58:40,3919
4:07:15,3688
4:15:50,3394
4:24:25,3142
4:33:00,2625
4:41:35,2236
4:50:10,1989
4:58:45,1520
5:07:20,1154
5:15:55,949
5:24:30,755
5:33:05,634
5:41:40,483
5:50:15,376
5:58:50,756
# mean=4:07:15
# median=3:58:40
# subject=4:24:25
# subject_name=Ajay
# note=47495 finishers · bin ≈ 8:35
