bin,count
1:29:28,1
1:33:54,4
1:38:20,4
1:42:46,14
1:47:12,12
1:51:38,19
1:56:04,9
2:00:30,16
2:04:56,20
2:09:22,20
2:13:48,23
2:18:14,25
2:22:40,23
2:27:06,20
2:31:32,24
2:35:58,29
2:40:24,29
2:44:50,23
2:49:16,14
2:53:42,12
2:58:08,6
3:02:34,10
3:07:00,2
3:11:26,9
3:15:52,6
3:20:18,0
3:24:44,0
3:29:10,4
# mean=2:22:40
# median=2:22:40
# subject=2:18:14
# subject_name=Ajay
# note=378 finishers · bin ≈ 4:26
