bin,count
17:16,4
18:13,20
19:10,20
20:07,46
21:04,62
22:01,97
22:58,113
23:55,125
24:52,149
25:49,158
26:46,157
27:43,151
28:40,133
29:37,106
30:34,81
31:31,97
32:28,74
33:25,56
34:22,41
35:19,32
36:16,40
37:13,26
38:10,23
39:07,28
40:04,8
41:01,18
41:58,5
42:55,24
# mean=27:43
# median=26:46
# subject=24:52
# subject_name=Ajay
# note=1894 finishers · bin ≈ 0:57
