bin,count
1:52:01,6
1:56:23,3
2:00:45,12
2:05:07,13
2:09:29,17
2:13:51,19
2:18:13,28
2:22:35,48
2:26:57,46
2:31:19,68
2:35:41,90
2:40:03,83
2:44:25,83
2:48:47,67
2:53:09,70
2:57:31,65
3:01:53,62
3:06:15,43
3:10:37,27
3:14:59,26
3:19:21,24
3:23:43,19
3:28:05,17
3:32:27,8
3:36:49,4
3:41:11,4
3:45:33,1
3:49:55,12
# mean=2:44:25
# median=2:44:25
# subject=3:14:59
# subject_name=Ajay
# note=965 finishers · bin ≈ 4:22
