bin,count
1:54:43,2
2:03:22,5
2:12:01,8
2:20:40,8
2:29:19,12
2:37:58,10
2:46:37,21
2:55:16,23
3:03:55,32
3:12:34,52
3:21:13,94
3:29:52,87
3:38:31,94
3:47:10,91
3:55:49,137
4:04:28,112
4:13:07,79
4:21:46,66
4:30:25,54
4:39:04,37
4:47:43,29
4:56:22,21
5:05:01,19
5:13:40,25
5:22:19,17
5:30:58,3
5:39:37,4
5:48:16,8
# mean=3:55:49
# median=3:55:49
# subject=5:48:16
# subject_name=Ajay
# note=1150 finishers · bin ≈ 8:39
