bin,count
2:05:59,1
2:09:10,0
2:12:21,1
2:15:32,5
2:18:43,0
2:21:54,4
2:25:05,8
2:28:16,4
2:31:27,8
2:34:38,9
2:37:49,9
2:41:00,5
2:44:11,15
2:47:22,5
2:50:33,3
2:53:44,4
2:56:55,1
3:00:06,2
3:03:17,6
3:06:28,4
3:09:39,1
3:12:50,3
3:16:01,1
3:19:12,1
3:22:23,3
3:25:34,2
3:28:45,1
3:31:56,3
# mean=2:44:11
# median=2:44:11
# subject=3:12:50
# subject_name=Ajay
# note=109 finishers · bin ≈ 3:11
