bin,count
32:22,2
34:38,2
36:54,7
39:10,21
41:26,30
43:42,60
45:58,66
48:14,93
50:30,111
52:46,127
55:02,152
57:18,147
59:34,120
1:01:50,88
1:04:06,98
1:06:22,73
1:08:38,69
1:10:54,39
1:13:10,28
1:15:26,14
1:17:42,15
1:19:58,16
1:22:14,9
1:24:30,5
1:26:46,6
1:29:02,12
1:31:18,4
1:33:34,19
# mean=59:34
# median=57:18
# subject=1:04:06
# subject_name=Jeyashree
# note=1433 finishers · bin ≈ 2:16
